return_date,product_id,store_id,quantity
6/22/2022,612,6,2
6/22/2022,685,6,1
6/22/2022,699,3,1
6/22/2022,716,3,1
6/22/2022,801,17,1
6/22/2022,821,7,1
6/22/2022,902,6,2
6/22/2022,919,6,1
6/22/2022,1241,17,2
6/22/2022,1355,6,1
6/22/2022,1472,17,1
6/23/2022,182,13,1
6/23/2022,213,13,1
6/23/2022,265,13,1
6/23/2022,480,24,2
6/23/2022,962,13,1
6/23/2022,1410,16,1
6/27/2022,146,16,1
6/27/2022,404,16,1
6/27/2022,601,17,1
6/27/2022,668,16,1
6/27/2022,714,17,1
6/27/2022,902,17,1
6/27/2022,999,17,1
6/27/2022,1059,16,1
6/27/2022,1088,17,2
6/27/2022,1229,17,1
6/27/2022,1285,17,1
6/27/2022,1487,17,2
6/28/2022,58,15,1
6/28/2022,393,15,1
6/28/2022,544,15,1
6/28/2022,664,15,1
6/28/2022,1361,23,2
6/28/2022,1525,23,1
7/1/2022,19,6,1
7/1/2022,44,3,1
7/1/2022,1182,6,1
7/1/2022,1210,23,1
7/2/2022,70,16,1
7/2/2022,239,16,1
7/2/2022,431,16,1
7/2/2022,564,17,1
7/2/2022,1154,17,1
7/2/2022,1375,16,1
7/3/2022,465,15,1
7/3/2022,1075,13,1
7/3/2022,1114,13,2
7/3/2022,1286,13,2
7/4/2022,178,17,1
7/4/2022,477,16,1
7/4/2022,564,17,1
7/4/2022,658,17,1
7/4/2022,834,16,2
7/4/2022,896,16,1
7/4/2022,1272,16,2
7/4/2022,1293,16,2
7/5/2022,309,17,2
7/5/2022,336,23,1
7/5/2022,455,7,1
7/5/2022,568,7,2
7/5/2022,611,17,1
7/5/2022,982,7,1
7/5/2022,1234,17,1
7/5/2022,1342,17,1
7/5/2022,1362,17,1
7/5/2022,1448,17,1
7/5/2022,1520,7,1
7/6/2022,252,13,2
7/6/2022,312,15,1
7/6/2022,484,13,1
7/6/2022,484,13,1
7/6/2022,486,13,1
7/6/2022,780,13,1
7/6/2022,833,13,1
7/6/2022,1036,13,1
7/6/2022,1158,13,1
7/6/2022,1196,13,2
7/6/2022,1206,17,1
7/6/2022,1256,13,1
7/6/2022,1324,15,1
7/6/2022,1365,13,1
7/6/2022,1474,15,1
7/6/2022,1496,17,1
7/9/2022,59,3,2
7/9/2022,512,3,1
7/9/2022,929,3,1
7/9/2022,1025,3,1
7/10/2022,2,7,1
7/10/2022,166,7,1
7/10/2022,366,7,1
7/10/2022,384,7,1
7/10/2022,442,23,1
7/10/2022,962,23,1
7/10/2022,1309,7,1
7/10/2022,1458,7,1
7/11/2022,126,11,2
7/11/2022,368,11,1
7/11/2022,368,6,1
7/11/2022,371,6,1
7/11/2022,452,11,1
7/11/2022,707,24,1
7/11/2022,1039,11,1
7/11/2022,1097,6,1
7/11/2022,1289,24,1
7/11/2022,1420,24,2
7/11/2022,1439,11,1
7/12/2022,254,23,1
7/14/2022,8,24,1
7/14/2022,80,11,1
7/14/2022,103,7,1
7/14/2022,679,11,1
7/14/2022,701,11,1
7/14/2022,779,24,1
7/14/2022,827,7,1
7/14/2022,859,24,1
7/14/2022,950,7,1
7/14/2022,1100,7,1
7/14/2022,1212,11,1
7/14/2022,1284,7,1
7/14/2022,1491,11,1
7/16/2022,348,3,1
7/16/2022,517,3,1
7/16/2022,993,3,1
7/17/2022,509,24,1
7/17/2022,658,6,1
7/17/2022,663,24,1
7/17/2022,804,24,1
7/17/2022,938,24,1
7/17/2022,1241,24,1
7/20/2022,66,13,1
7/20/2022,307,13,1
7/20/2022,432,13,1
7/20/2022,451,13,1
7/20/2022,492,13,1
7/20/2022,584,13,2
7/20/2022,761,13,1
7/20/2022,830,13,1
7/20/2022,969,13,1
7/20/2022,1406,7,1
7/20/2022,1430,13,1
7/20/2022,1465,7,1
7/22/2022,122,24,1
7/22/2022,126,24,2
7/22/2022,146,24,1
7/22/2022,938,24,2
7/22/2022,1063,24,2
7/23/2022,67,7,1
7/23/2022,86,7,2
7/23/2022,88,15,1
7/23/2022,174,7,1
7/23/2022,377,15,1
7/23/2022,433,7,1
7/23/2022,467,11,1
7/23/2022,487,7,1
7/23/2022,571,23,1
7/23/2022,645,11,1
7/23/2022,663,11,2
7/23/2022,835,15,1
7/23/2022,871,23,1
7/23/2022,912,16,1
7/23/2022,945,16,1
7/23/2022,986,16,2
7/23/2022,1172,7,2
7/23/2022,1195,7,1
7/23/2022,1250,15,1
7/23/2022,1262,7,1
7/23/2022,1431,11,1
7/24/2022,153,11,1
7/24/2022,198,11,1
7/24/2022,356,16,1
7/24/2022,469,11,1
7/24/2022,510,16,1
7/24/2022,732,16,2
7/24/2022,969,11,2
7/24/2022,1309,16,1
7/24/2022,1486,16,1
7/26/2022,171,6,1
7/26/2022,1333,6,1
7/27/2022,27,17,1
7/27/2022,43,13,1
7/27/2022,112,17,1
7/27/2022,223,16,1
7/27/2022,229,17,1
7/27/2022,248,13,1
7/27/2022,419,13,1
7/27/2022,435,16,1
7/27/2022,468,17,1
7/27/2022,477,13,1
7/27/2022,483,15,1
7/27/2022,573,13,1
7/27/2022,644,13,1
7/27/2022,656,13,1
7/27/2022,715,15,1
7/27/2022,786,13,1
7/27/2022,915,13,1
7/27/2022,996,16,1
7/27/2022,1016,17,1
7/27/2022,1086,17,1
7/27/2022,1125,13,2
7/27/2022,1128,13,1
7/27/2022,1148,15,1
7/27/2022,1170,13,1
7/27/2022,1175,13,1
7/27/2022,1201,17,2
7/27/2022,1219,17,1
7/27/2022,1231,15,1
7/27/2022,1305,13,1
7/27/2022,1396,16,1
7/27/2022,1529,15,1
7/28/2022,61,13,1
7/28/2022,203,3,2
7/28/2022,291,3,1
7/28/2022,504,3,1
7/28/2022,535,3,2
7/28/2022,632,6,2
7/28/2022,782,6,2
7/28/2022,1044,6,1
7/28/2022,1446,3,1
7/28/2022,1453,13,1
7/28/2022,1478,3,1
7/29/2022,143,3,1
7/29/2022,343,3,1
7/29/2022,448,11,1
7/29/2022,669,3,1
7/29/2022,790,11,1
7/29/2022,950,11,2
7/29/2022,998,3,1
8/1/2022,412,7,1
8/1/2022,687,7,2
8/1/2022,992,7,2
8/1/2022,1314,7,2
8/2/2022,139,24,1
8/2/2022,324,24,1
8/2/2022,471,24,2
8/2/2022,527,24,1
8/2/2022,557,24,1
8/2/2022,706,24,1
8/2/2022,1265,24,1
8/2/2022,1550,24,1
8/3/2022,406,16,1
8/3/2022,553,16,2
8/3/2022,854,16,1
8/3/2022,1166,16,1
8/3/2022,1177,16,1
8/3/2022,1343,16,1
8/3/2022,1357,16,2
8/4/2022,29,13,2
8/4/2022,105,17,2
8/4/2022,180,17,2
8/4/2022,240,13,1
8/4/2022,261,17,1
8/4/2022,269,7,1
8/4/2022,271,17,1
8/4/2022,424,7,2
8/4/2022,616,13,1
8/4/2022,837,7,1
8/4/2022,999,13,1
8/4/2022,1053,7,1
8/4/2022,1199,13,1
8/4/2022,1324,7,1
8/4/2022,1330,13,1
8/4/2022,1426,13,1
8/4/2022,1435,13,2
8/5/2022,592,6,1
8/5/2022,874,6,1
8/5/2022,1533,6,2
8/6/2022,24,13,1
8/6/2022,62,13,1
8/6/2022,79,13,1
8/6/2022,250,13,1
8/6/2022,1108,13,1
8/6/2022,1145,13,1
8/6/2022,1550,13,1
8/7/2022,40,7,1
8/7/2022,145,7,2
8/7/2022,149,11,1
8/7/2022,233,16,1
8/7/2022,345,16,2
8/7/2022,449,16,1
8/7/2022,593,7,1
8/7/2022,810,16,1
8/7/2022,1185,7,1
8/7/2022,1289,11,1
8/8/2022,715,13,1
8/8/2022,865,13,1
8/8/2022,1178,13,1
8/11/2022,427,15,1
8/11/2022,777,23,1
8/11/2022,854,15,2
8/11/2022,1116,15,1
8/11/2022,1180,15,1
8/11/2022,1249,23,2
8/11/2022,1432,23,1
8/12/2022,82,3,2
8/12/2022,299,6,1
8/12/2022,400,15,1
8/12/2022,1175,6,1
8/12/2022,1261,6,1
8/12/2022,1376,15,1
8/13/2022,199,3,1
8/13/2022,279,3,2
8/13/2022,284,3,1
8/13/2022,342,16,1
8/13/2022,526,16,1
8/13/2022,572,3,1
8/13/2022,770,11,1
8/13/2022,1339,3,1
8/13/2022,1429,3,1
8/14/2022,558,11,1
8/14/2022,579,17,1
8/14/2022,1230,17,1
8/14/2022,1374,11,2
8/15/2022,58,17,1
8/15/2022,123,7,1
8/15/2022,294,17,2
8/15/2022,357,17,1
8/15/2022,437,17,1
8/15/2022,514,17,1
8/15/2022,610,7,1
8/15/2022,684,7,1
8/15/2022,823,17,2
8/15/2022,958,7,1
8/15/2022,1022,17,1
8/15/2022,1096,17,1
8/15/2022,1285,17,1
8/15/2022,1379,7,1
8/15/2022,1431,7,1
8/16/2022,113,16,1
8/16/2022,905,16,1
8/16/2022,961,16,1
8/16/2022,1073,24,1
8/17/2022,130,6,1
8/17/2022,868,15,1
8/17/2022,953,6,2
8/18/2022,163,15,1
8/18/2022,313,15,2
8/18/2022,382,3,1
8/19/2022,322,3,1
8/19/2022,1096,3,1
8/19/2022,1123,3,1
8/19/2022,1155,3,2
8/19/2022,1178,3,1
8/21/2022,475,24,1
8/21/2022,516,24,1
8/21/2022,680,24,2
8/21/2022,836,24,1
8/21/2022,1287,24,2
8/21/2022,1298,24,2
8/22/2022,76,17,1
8/22/2022,376,17,2
8/22/2022,611,17,1
8/22/2022,872,11,1
8/22/2022,975,17,2
8/22/2022,1005,11,1
8/22/2022,1231,17,1
8/22/2022,1357,17,1
8/22/2022,1479,17,1
8/23/2022,119,24,1
8/23/2022,287,11,2
8/23/2022,427,24,2
8/23/2022,549,24,1
8/23/2022,575,24,2
8/23/2022,794,24,2
8/23/2022,915,24,1
8/23/2022,1266,11,2
8/23/2022,1272,11,1
8/23/2022,1407,11,1
8/23/2022,1461,24,2
8/24/2022,50,16,1
8/24/2022,413,16,1
8/24/2022,1256,16,1
8/24/2022,1429,16,1
8/25/2022,182,24,1
8/25/2022,231,24,1
8/25/2022,648,24,2
8/25/2022,715,24,1
8/25/2022,1036,24,1
8/25/2022,1463,24,1
8/25/2022,1475,24,1
8/26/2022,22,17,1
8/26/2022,49,23,1
8/26/2022,57,23,1
8/26/2022,79,23,1
8/26/2022,399,17,2
8/26/2022,641,17,1
8/26/2022,645,6,1
8/26/2022,734,23,1
8/26/2022,798,6,1
8/26/2022,860,17,1
8/26/2022,1301,17,1
8/26/2022,1376,17,2
8/27/2022,469,13,1
8/28/2022,29,15,2
8/28/2022,258,15,1
8/28/2022,850,15,1
8/28/2022,1158,15,2
8/28/2022,1522,6,1
8/29/2022,1251,3,1
8/29/2022,1417,3,2
8/29/2022,1519,3,1
8/30/2022,1050,7,1
8/30/2022,1389,7,1
9/1/2022,521,13,1
9/1/2022,1132,13,1
9/2/2022,132,15,2
9/2/2022,381,3,1
9/2/2022,468,3,1
9/2/2022,517,15,1
9/2/2022,541,3,1
9/2/2022,1210,11,1
9/2/2022,1395,16,1
9/2/2022,1400,15,1
9/2/2022,1450,11,1
9/2/2022,1519,11,1
9/2/2022,1519,16,1
9/3/2022,428,6,1
9/3/2022,812,6,1
9/3/2022,1417,6,1
9/4/2022,320,23,1
9/4/2022,603,23,1
9/4/2022,1232,15,1
9/4/2022,1416,15,1
9/5/2022,74,7,1
9/5/2022,286,7,1
9/5/2022,903,7,1
9/6/2022,10,7,1
9/6/2022,205,24,1
9/6/2022,689,24,1
9/6/2022,1008,24,1
9/6/2022,1061,7,1
9/6/2022,1151,7,1
9/6/2022,1423,7,1
9/6/2022,1432,24,1
9/7/2022,264,11,2
9/7/2022,585,24,1
9/7/2022,767,24,1
9/7/2022,774,11,2
9/7/2022,1422,11,2
9/7/2022,1437,11,2
9/8/2022,69,6,1
9/8/2022,125,15,1
9/8/2022,240,15,1
9/8/2022,298,6,1
9/8/2022,334,15,1
9/8/2022,574,6,1
9/8/2022,595,11,1
9/8/2022,616,6,1
9/8/2022,770,6,1
9/8/2022,832,11,1
9/8/2022,861,6,1
9/8/2022,1019,7,1
9/8/2022,1106,7,2
9/8/2022,1202,7,1
9/8/2022,1346,7,2
9/8/2022,1389,11,1
9/8/2022,1451,6,1
9/8/2022,1494,15,1
9/8/2022,1540,11,1
9/9/2022,87,7,1
9/9/2022,432,7,1
9/9/2022,1039,7,1
9/10/2022,176,13,2
9/10/2022,335,13,1
9/10/2022,653,11,1
9/10/2022,754,13,1
9/10/2022,863,11,1
9/10/2022,944,13,1
9/10/2022,953,11,1
9/10/2022,988,13,1
9/10/2022,1064,11,1
9/10/2022,1224,13,1
9/10/2022,1392,13,1
9/11/2022,618,13,1
9/11/2022,845,13,1
9/11/2022,879,23,2
9/11/2022,1461,23,1
9/12/2022,177,3,1
9/12/2022,886,3,1
9/12/2022,910,23,1
9/12/2022,992,3,1
9/13/2022,898,24,1
9/13/2022,919,24,1
9/13/2022,1488,24,1
9/14/2022,258,17,1
9/14/2022,259,17,1
9/14/2022,407,17,1
9/14/2022,464,3,1
9/14/2022,630,3,1
9/14/2022,862,17,1
9/14/2022,1471,3,1
9/15/2022,26,24,2
9/15/2022,1204,24,1
9/15/2022,1511,24,1
9/16/2022,790,23,1
9/17/2022,10,13,1
9/17/2022,428,6,1
9/17/2022,854,13,2
9/17/2022,924,6,1
9/17/2022,1213,13,1
9/17/2022,1218,6,1
9/17/2022,1477,6,1
9/18/2022,4,15,1
9/18/2022,28,13,2
9/18/2022,159,13,1
9/18/2022,374,13,2
9/18/2022,570,15,1
9/18/2022,577,15,1
9/18/2022,598,15,1
9/18/2022,821,6,1
9/18/2022,1068,13,1
9/18/2022,1118,15,1
9/18/2022,1214,13,1
9/18/2022,1452,13,1
9/18/2022,1546,13,1
9/19/2022,1264,7,1
9/20/2022,123,17,1
9/20/2022,325,16,1
9/20/2022,325,3,1
9/20/2022,336,3,1
9/20/2022,675,17,2
9/20/2022,772,16,1
9/20/2022,832,3,2
9/20/2022,893,16,2
9/20/2022,954,23,1
9/20/2022,1011,16,1
9/20/2022,1043,23,1
9/20/2022,1174,16,1
9/20/2022,1208,3,1
9/20/2022,1211,17,1
9/20/2022,1321,16,1
9/20/2022,1425,3,1
9/21/2022,42,17,1
9/21/2022,45,17,1
9/21/2022,457,17,1
9/21/2022,486,17,1
9/21/2022,623,17,1
9/21/2022,985,17,1
9/21/2022,1098,17,1
9/21/2022,1178,17,1
9/21/2022,1211,17,1
9/21/2022,1365,17,1
9/21/2022,1413,17,1
9/22/2022,17,17,1
9/22/2022,466,17,1
9/22/2022,668,17,1
9/22/2022,755,17,1
9/22/2022,1407,17,2
9/23/2022,45,24,1
9/23/2022,164,17,2
9/23/2022,289,17,1
9/23/2022,343,16,1
9/23/2022,450,17,1
9/23/2022,463,17,1
9/23/2022,471,3,1
9/23/2022,502,17,1
9/23/2022,753,3,1
9/23/2022,789,17,1
9/23/2022,859,16,1
9/23/2022,874,24,1
9/23/2022,926,17,1
9/23/2022,1206,17,1
9/23/2022,1302,17,1
9/23/2022,1418,17,1
9/23/2022,1450,17,1
9/23/2022,1525,16,1
9/27/2022,261,16,1
9/27/2022,267,15,1
9/27/2022,453,16,1
9/27/2022,552,15,1
9/27/2022,664,15,1
9/27/2022,714,11,1
9/27/2022,779,16,1
9/27/2022,907,16,1
9/27/2022,947,15,1
9/27/2022,995,15,2
9/27/2022,1241,15,1
9/27/2022,1454,15,1
9/29/2022,370,16,1
9/29/2022,666,16,1
9/29/2022,1446,16,2
10/2/2022,40,13,1
10/2/2022,125,24,1
10/2/2022,529,13,1
10/2/2022,629,13,1
10/2/2022,768,13,1
10/2/2022,964,13,2
10/2/2022,1118,13,1
10/2/2022,1266,13,1
10/2/2022,1432,13,2
10/3/2022,265,15,1
10/3/2022,458,15,1
10/3/2022,688,15,1
10/3/2022,1342,15,1
10/3/2022,1396,15,1
10/3/2022,1472,15,1
10/4/2022,125,23,1
10/4/2022,139,24,1
10/4/2022,180,24,1
10/4/2022,336,24,1
10/4/2022,563,24,1
10/5/2022,188,13,1
10/6/2022,774,17,2
10/6/2022,1031,17,1
10/6/2022,1057,17,1
10/7/2022,195,23,2
10/7/2022,356,3,1
10/7/2022,384,23,2
10/7/2022,386,23,1
10/7/2022,472,6,1
10/7/2022,579,3,1
10/7/2022,595,23,1
10/7/2022,710,6,1
10/7/2022,1187,23,1
10/7/2022,1431,3,1
10/8/2022,629,23,1
10/8/2022,911,23,1
10/9/2022,127,7,1
10/9/2022,357,7,1
10/9/2022,678,7,1
10/9/2022,906,7,2
10/9/2022,1354,7,2
10/10/2022,322,17,2
10/10/2022,332,17,1
10/10/2022,405,11,2
10/10/2022,566,17,1
10/10/2022,581,17,1
10/10/2022,632,17,2
10/10/2022,709,17,1
10/10/2022,727,11,1
10/10/2022,735,11,2
10/10/2022,845,17,1
10/10/2022,882,17,1
10/10/2022,959,17,1
10/10/2022,1226,17,1
10/10/2022,1337,17,1
10/10/2022,1377,11,1
10/10/2022,1406,11,2
10/10/2022,1497,11,1
10/10/2022,1503,17,1
10/12/2022,561,3,1
10/12/2022,1392,3,1
10/13/2022,258,11,2
10/13/2022,455,11,1
10/13/2022,844,11,1
10/13/2022,1353,11,1
10/13/2022,1377,11,1
10/13/2022,1515,11,2
10/13/2022,1523,11,1
10/14/2022,3,17,2
10/14/2022,8,17,1
10/14/2022,490,17,1
10/14/2022,552,17,1
10/14/2022,572,17,1
10/14/2022,613,16,2
10/14/2022,636,17,1
10/14/2022,678,16,1
10/14/2022,776,17,1
10/14/2022,1098,16,1
10/14/2022,1129,17,1
10/14/2022,1140,17,1
10/14/2022,1292,17,1
10/14/2022,1398,17,1
10/14/2022,1514,17,1
10/15/2022,36,15,1
10/15/2022,351,13,1
10/15/2022,396,15,1
10/15/2022,404,11,1
10/15/2022,490,11,2
10/15/2022,536,11,2
10/15/2022,777,13,1
10/15/2022,802,11,2
10/15/2022,919,15,2
10/15/2022,952,16,1
10/15/2022,954,16,1
10/15/2022,1154,15,1
10/15/2022,1237,15,2
10/15/2022,1418,11,1
10/15/2022,1484,13,1
10/15/2022,1490,6,1
10/15/2022,1539,6,1
10/16/2022,115,11,1
10/16/2022,255,15,1
10/16/2022,330,13,1
10/16/2022,477,13,1
10/16/2022,610,11,2
10/16/2022,675,15,1
10/16/2022,785,3,1
10/16/2022,809,11,2
10/16/2022,938,23,1
10/16/2022,1012,11,1
10/16/2022,1068,11,1
10/16/2022,1142,13,1
10/16/2022,1412,13,1
10/17/2022,236,16,1
10/18/2022,938,11,1
10/18/2022,985,11,2
10/19/2022,163,7,1
10/19/2022,416,7,2
10/19/2022,444,24,1
10/19/2022,503,6,1
10/19/2022,549,7,1
10/19/2022,581,24,1
10/19/2022,621,24,1
10/19/2022,836,6,2
10/19/2022,859,7,1
10/19/2022,957,24,2
10/19/2022,1021,24,1
10/19/2022,1144,24,1
10/19/2022,1149,7,2
10/19/2022,1204,7,1
10/19/2022,1403,24,1
10/19/2022,1424,24,1
10/19/2022,1439,24,1
10/19/2022,1461,7,2
10/20/2022,96,7,1
10/20/2022,242,7,1
10/20/2022,245,7,1
10/20/2022,408,7,1
10/20/2022,559,7,1
10/20/2022,787,7,1
10/20/2022,1148,7,1
10/21/2022,180,13,1
10/21/2022,562,17,1
10/21/2022,617,17,1
10/21/2022,887,17,1
10/21/2022,908,17,1
10/21/2022,1019,17,1
10/21/2022,1099,13,1
10/21/2022,1117,13,1
10/21/2022,1410,13,1
10/22/2022,59,7,1
10/22/2022,62,24,1
10/22/2022,234,7,1
10/22/2022,311,7,1
10/22/2022,325,7,1
10/22/2022,364,7,2
10/22/2022,387,3,1
10/22/2022,469,24,1
10/22/2022,476,24,1
10/22/2022,613,15,1
10/22/2022,631,15,1
10/22/2022,644,15,2
10/22/2022,687,3,1
10/22/2022,782,16,2
10/22/2022,797,3,1
10/22/2022,904,24,2
10/22/2022,918,7,1
10/22/2022,929,7,2
10/22/2022,1004,15,1
10/23/2022,66,23,2
10/23/2022,224,23,1
10/23/2022,300,16,1
10/23/2022,755,16,1
10/23/2022,1009,23,1
10/23/2022,1223,23,1
10/24/2022,11,6,1
10/24/2022,123,6,2
10/24/2022,369,6,1
10/24/2022,437,6,1
10/24/2022,457,6,2
10/24/2022,908,6,1
10/24/2022,1512,6,1
10/26/2022,54,17,1
10/26/2022,739,17,1
10/27/2022,554,3,1
10/27/2022,820,15,1
10/27/2022,1014,3,1
10/27/2022,1253,6,2
10/27/2022,1487,3,2
11/1/2022,444,7,1
11/1/2022,939,7,1
11/1/2022,1392,7,1
11/1/2022,1447,7,1
11/2/2022,22,7,1
11/2/2022,126,15,1
11/2/2022,470,7,1
11/2/2022,495,7,2
11/2/2022,608,15,1
11/2/2022,869,7,1
11/2/2022,982,15,1
11/2/2022,993,15,1
11/2/2022,1194,7,1
11/2/2022,1230,15,1
11/2/2022,1232,15,1
11/2/2022,1330,15,1
11/3/2022,37,17,1
11/3/2022,242,17,1
11/3/2022,792,17,1
11/3/2022,993,17,1
11/3/2022,1136,17,1
11/3/2022,1197,17,1
11/3/2022,1418,17,1
11/4/2022,18,15,1
11/4/2022,169,13,1
11/4/2022,184,13,1
11/4/2022,305,13,1
11/4/2022,485,13,1
11/4/2022,900,15,1
11/4/2022,1143,13,1
11/6/2022,390,3,2
11/6/2022,1086,3,1
11/6/2022,1236,3,1
11/7/2022,6,6,1
11/7/2022,198,3,1
11/7/2022,591,3,1
11/7/2022,623,7,1
11/7/2022,679,3,1
11/7/2022,849,6,1
11/7/2022,941,3,1
11/7/2022,1040,6,1
11/7/2022,1167,6,1
11/7/2022,1273,6,1
11/7/2022,1501,7,1
11/8/2022,249,7,1
11/8/2022,380,24,1
11/8/2022,825,7,1
11/8/2022,1018,24,1
11/8/2022,1064,7,1
11/8/2022,1142,24,1
11/8/2022,1171,7,1
11/8/2022,1337,24,2
11/9/2022,660,24,1
11/9/2022,1139,23,2
11/9/2022,1428,24,1
11/10/2022,165,17,1
11/10/2022,165,6,1
11/10/2022,403,6,1
11/10/2022,451,6,1
11/10/2022,583,17,1
11/10/2022,626,17,1
11/10/2022,672,17,1
11/10/2022,693,17,1
11/10/2022,809,17,1
11/10/2022,1113,17,1
11/10/2022,1423,6,1
11/10/2022,1464,6,1
11/10/2022,1556,6,2
11/11/2022,120,3,1
11/11/2022,177,3,1
11/11/2022,409,3,1
11/11/2022,435,3,1
11/11/2022,558,3,1
11/11/2022,643,3,1
11/11/2022,1121,3,1
11/11/2022,1290,3,1
11/11/2022,1357,3,1
11/13/2022,237,7,2
11/13/2022,297,15,1
11/13/2022,442,15,1
11/13/2022,521,7,1
11/13/2022,738,15,1
11/13/2022,1089,7,1
11/13/2022,1113,7,1
11/13/2022,1187,15,1
11/13/2022,1264,15,1
11/13/2022,1342,7,1
11/13/2022,1460,15,1
11/14/2022,284,24,2
11/14/2022,398,24,1
11/14/2022,404,24,1
11/14/2022,848,24,1
11/14/2022,1537,24,1
11/15/2022,90,24,1
11/15/2022,202,16,1
11/15/2022,261,3,1
11/15/2022,351,3,1
11/15/2022,544,3,1
11/15/2022,694,3,1
11/15/2022,800,11,2
11/15/2022,880,3,1
11/15/2022,1089,16,1
11/15/2022,1196,16,2
11/15/2022,1339,11,1
11/15/2022,1360,16,2
11/15/2022,1464,16,1
11/16/2022,128,13,1
11/16/2022,695,11,1
11/16/2022,1004,13,1
11/16/2022,1193,11,1
11/16/2022,1482,11,1
11/16/2022,1495,23,1
11/16/2022,1555,13,1
11/17/2022,16,15,2
11/17/2022,536,15,1
11/17/2022,710,15,1
11/17/2022,774,15,1
11/17/2022,937,15,1
11/17/2022,1278,15,2
11/17/2022,1456,15,1
11/18/2022,350,6,1
11/18/2022,577,13,2
11/18/2022,649,13,1
11/18/2022,836,13,1
11/18/2022,1167,13,1
11/18/2022,1207,13,1
11/18/2022,1268,13,2
11/18/2022,1401,6,2
11/19/2022,1156,23,1
11/21/2022,36,6,1
11/21/2022,172,17,1
11/21/2022,328,16,1
11/21/2022,394,6,2
11/21/2022,470,16,1
11/21/2022,553,6,2
11/21/2022,688,16,1
11/21/2022,713,6,1
11/21/2022,743,16,1
11/21/2022,778,23,1
11/21/2022,913,16,1
11/21/2022,944,16,1
11/21/2022,1177,17,2
11/21/2022,1233,6,2
11/21/2022,1320,16,1
11/21/2022,1362,16,1
11/21/2022,1386,16,1
11/21/2022,1386,17,1
11/21/2022,1402,16,1
11/21/2022,1454,23,2
11/22/2022,22,17,1
11/22/2022,337,16,1
11/22/2022,353,16,1
11/22/2022,357,17,1
11/22/2022,485,16,2
11/22/2022,514,16,1
11/22/2022,615,16,1
11/22/2022,860,16,1
11/22/2022,1073,17,2
11/22/2022,1087,17,1
11/22/2022,1210,17,1
11/22/2022,1401,16,1
11/24/2022,124,16,1
11/24/2022,582,16,1
11/24/2022,1072,16,1
11/25/2022,101,24,1
11/25/2022,228,16,1
11/25/2022,321,16,1
11/25/2022,334,13,1
11/25/2022,552,24,1
11/25/2022,560,16,1
11/25/2022,897,13,1
11/25/2022,970,24,1
11/25/2022,1080,24,2
11/25/2022,1252,13,1
11/25/2022,1313,24,1
11/25/2022,1332,13,1
11/25/2022,1343,13,1
11/25/2022,1483,13,1
11/25/2022,1500,13,1
11/26/2022,7,6,1
11/26/2022,32,11,1
11/26/2022,107,11,1
11/26/2022,296,6,1
11/26/2022,465,6,1
11/26/2022,709,6,1
11/26/2022,948,11,1
11/26/2022,995,6,1
11/26/2022,1454,11,1
11/27/2022,194,15,1
11/27/2022,337,15,1
11/27/2022,354,11,1
11/27/2022,543,11,1
11/27/2022,1275,15,1
11/27/2022,1497,11,1
11/27/2022,1500,15,1
11/28/2022,64,11,1
11/28/2022,74,3,1
11/28/2022,127,17,1
11/28/2022,533,11,1
11/28/2022,591,3,1
11/28/2022,840,3,1
11/28/2022,917,17,1
11/28/2022,1093,17,1
11/28/2022,1158,11,1
11/28/2022,1166,11,1
11/28/2022,1348,3,2
11/28/2022,1417,3,1
11/28/2022,1447,17,1
11/30/2022,546,13,1
11/30/2022,562,13,2
11/30/2022,953,13,1
11/30/2022,1270,13,2
11/30/2022,1397,13,1
11/30/2022,1549,13,1
12/1/2022,152,6,1
12/1/2022,169,6,2
12/1/2022,958,6,1
12/1/2022,1208,6,1
12/1/2022,1263,6,1
12/1/2022,1268,6,1
12/1/2022,1299,6,1
12/1/2022,1435,6,1
12/1/2022,1484,6,1
12/2/2022,269,7,2
12/2/2022,1084,7,1
12/2/2022,1431,7,1
12/3/2022,359,15,2
12/3/2022,538,23,1
12/3/2022,936,15,1
12/3/2022,1338,15,1
12/3/2022,1416,15,1
12/3/2022,1443,15,2
12/3/2022,1475,15,1
12/4/2022,22,7,1
12/4/2022,495,11,2
12/4/2022,576,7,1
12/4/2022,665,7,1
12/4/2022,899,7,1
12/4/2022,1139,11,1
12/4/2022,1369,7,1
12/4/2022,1519,11,1
12/4/2022,1544,11,1
12/5/2022,16,16,1
12/5/2022,40,23,1
12/5/2022,121,15,1
12/5/2022,561,16,1
12/5/2022,765,15,1
12/5/2022,919,16,2
12/5/2022,1064,16,1
12/5/2022,1201,16,1
12/5/2022,1534,15,1
12/6/2022,92,15,1
12/6/2022,195,15,1
12/6/2022,211,15,1
12/6/2022,361,15,2
12/6/2022,371,15,1
12/6/2022,1128,15,1
12/7/2022,11,17,2
12/7/2022,504,24,1
12/7/2022,540,17,1
12/7/2022,791,24,1
12/7/2022,947,17,1
12/7/2022,1140,17,1
12/7/2022,1260,17,1
12/7/2022,1261,17,1
12/7/2022,1350,17,1
12/7/2022,1442,17,1
12/8/2022,536,16,1
12/8/2022,1510,16,1
12/9/2022,460,3,1
12/9/2022,521,3,2
12/9/2022,862,3,2
12/9/2022,1388,3,1
12/10/2022,214,7,1
12/10/2022,769,7,1
12/10/2022,1179,7,2
